Marca,Carroceria,Quilometragem,Capacidade_do_motor,Tipo_de_motor,Registro,Ano,Modelo,log_preco
Toyota,sedan,96560.4,2.5,Gas,yes,2014,Camry,10.085809109330082
Mercedes-Benz,sedan,320258.66000000003,3.2,Diesel,yes,1999,E-Class,8.476371196895983
Toyota,crossover,249447.7,2.7,Gas,yes,2008,Land Cruiser Prado,9.998797732340453
BMW,crossover,46670.86,3.0,Petrol,yes,2011,X3,10.657259354912508
Toyota,crossover,239791.66,4.7,Petrol,yes,2008,Land Cruiser 200,9.752664662801545
Renault,crossover,144840.6,1.9,Diesel,yes,2005,Kangoo,8.99961934066053
Volkswagen,crossover,117481.81999999999,3.0,Diesel,yes,2012,Touareg,10.542706391070517
Volkswagen,sedan,107825.78,2.0,Diesel,yes,2013,Passat B7,10.308952660644293
Volkswagen,van,397506.98,1.9,Diesel,yes,2002,T4 (Transporter),8.948975607841776
BMW,sedan,238182.32,3.0,Petrol,yes,2011,535,10.388995368317829
BMW,crossover,418428.4,3.0,Diesel,yes,2006,X5,9.836278802842678
Renault,van,352445.46,2.5,Diesel,yes,2010,Master,8.99961934066053
Toyota,hatch,222088.92,1.0,Petrol,yes,2001,Yaris,8.527143522269405
Mercedes-Benz,van,265541.1,2.2,Diesel,yes,2012,Vito,9.375854810453756
Mercedes-Benz,crossover,1577153.2,3.0,Diesel,yes,2013,GL 350,11.13750447821044
Audi,sedan,579362.4,1.6,Other,no,1996,A4,7.600902459542082
Mercedes-Benz,sedan,278415.82,5.0,Petrol,yes,2007,S 500,9.862665558015873
BMW,sedan,300946.57999999996,4.8,Gas,yes,2007,750,9.70503661381229
BMW,sedan,531082.2,2.5,Petrol,yes,1999,525,8.748304912379623
Mitsubishi,crossover,474755.3,2.8,Diesel,yes,2004,Pajero Wagon,9.615805480084347
Toyota,other,339570.74,4.0,Gas,yes,2007,Land Cruiser Prado,10.043249494911286
Mercedes-Benz,sedan,138403.24000000002,1.8,Gas,yes,2013,E-Class,10.073230327123223
BMW,sedan,257494.4,2.5,Petrol,yes,2005,525,9.38429367909962
Audi,sedan,440959.16,1.8,Gas,yes,2003,A6,8.974618038455112
Mercedes-Benz,sedan,495676.72,3.2,Gas,no,2000,S 320,8.389359819906353
Volkswagen,other,291290.54000000004,1.6,Diesel,yes,2012,Caddy,9.20029003612268
Volkswagen,hatch,181855.42,1.4,Petrol,yes,2003,Polo,8.83927669058535
Mercedes-Benz,crossover,0.0,2.2,Diesel,yes,2016,GLE-Class,11.184407509012852
BMW,crossover,337961.4,3.0,Diesel,no,2006,X5,9.375854810453756
Renault,van,333133.38,2.0,Diesel,yes,2012,Trafic,9.305559638557117
Mitsubishi,crossover,149668.62,3.8,Gas,yes,2008,Pajero Wagon,9.846917201047734
Toyota,crossover,193120.8,3.5,Petrol,yes,2011,Highlander,10.271596874100524
Toyota,crossover,209214.2,2.0,Petrol,yes,2008,Rav 4,9.648595302907339
BMW,crossover,0.0,2.0,Diesel,yes,2015,X5,11.05089000537367
Toyota,sedan,233354.3,2.4,Petrol,yes,2007,Camry,9.367344120785848
BMW,sedan,526254.18,3.0,Diesel,no,2001,730,8.51699317141357
Toyota,crossover,225307.6,2.4,Petrol,yes,2007,Rav 4,9.495519314209846
Mercedes-Benz,sedan,418428.4,3.0,Diesel,yes,1997,S 300,9.011889433252344
Renault,van,241401.0,2.0,Diesel,yes,2009,Trafic,9.093806555720231
BMW,sedan,177027.4,3.0,Diesel,yes,2011,740,11.010398644018933
BMW,sedan,473145.96,2.2,Gas,yes,2000,520,9.093806555720231
BMW,sedan,99779.07999999999,4.4,Petrol,yes,2013,750,11.149082031552883
Volkswagen,hatch,152887.30000000002,1.6,Gas,yes,2005,Golf V,9.104979856318357
BMW,crossover,426475.1,3.0,Diesel,yes,2005,X5,9.786953736280177
Mercedes-Benz,other,563269.0,2.4,Diesel,yes,1988,MB,7.649692623711514
Toyota,sedan,91732.38,1.3,Petrol,yes,2010,Corolla,9.277999020449997
Volkswagen,van,402335.0,2.0,Diesel,yes,2010,Caravelle,9.785660765922685
Audi,sedan,85295.01999999999,6.3,Petrol,yes,2013,A8,11.205040685200927
Mitsubishi,crossover,148059.28,2.0,Petrol,yes,2008,Outlander,9.190137664658664
Volkswagen,van,212432.88,2.0,Diesel,yes,2011,Multivan,10.48849257447637
Toyota,hatch,217260.9,1.0,Petrol,yes,2008,Yaris,8.922658299524402
Renault,sedan,168980.7,1.4,Petrol,yes,1990,19,7.824046010856292
Audi,crossover,160934.0,3.0,Diesel,yes,2011,Q7,10.596609732783568
Volkswagen,crossover,197948.82,3.0,Diesel,yes,2009,Touareg,9.998797732340453
Toyota,sedan,104607.1,1.6,Petrol,yes,2009,Auris,9.190137664658664
BMW,other,117481.81999999999,2.0,Petrol,yes,2012,320,10.308919326755392
Mercedes-Benz,sedan,563269.0,2.2,Diesel,yes,2003,Sprinter 208,8.922658299524402
Toyota,sedan,222088.92,3.5,Petrol,yes,2007,Camry,9.433483923290392
BMW,crossover,185074.09999999998,4.4,Petrol,yes,2010,X5,10.584055950889214
Volkswagen,van,386241.6,2.5,Diesel,yes,2009,T5 (Transporter),9.268609280100158
Mitsubishi,crossover,236572.98,3.2,Diesel,yes,2008,Pajero Wagon,9.809176873064887
Mercedes-Benz,other,0.0,4.7,Petrol,yes,2016,S 500,12.154774087970878
Audi,other,333133.38,2.0,Petrol,yes,2002,A4,8.476371196895983
BMW,sedan,383022.92,1.8,Petrol,yes,1996,318,8.293799608846818
Toyota,crossover,265541.1,4.0,Gas,yes,2011,Land Cruiser Prado,10.477287975463508
Toyota,sedan,254275.72,2.4,Gas,yes,2008,Camry,9.51044496442652
Mercedes-Benz,sedan,209214.2,3.0,Petrol,yes,2007,C-Class,9.769956159911606
Mercedes-Benz,sedan,17702.739999999998,4.7,Petrol,yes,2012,CLS 500,11.002083174398681
Mercedes-Benz,van,410381.7,2.2,Diesel,yes,2004,Vito,8.987071812848821
Toyota,sedan,143231.25999999998,1.8,Other,yes,2011,Avensis,9.680344001221918
BMW,sedan,402335.0,4.5,Gas,yes,2001,745,8.674196940225903
Renault,van,247838.36,1.5,Diesel,yes,2008,Scenic,8.987071812848821
Renault,van,291290.54000000004,1.9,Diesel,yes,2006,Trafic,9.093806555720231
BMW,crossover,0.0,2.0,Petrol,yes,2016,X3,10.685538069201806
Volkswagen,van,310602.62,2.5,Diesel,yes,2005,T5 (Transporter),9.082507000466299
Volkswagen,van,312211.95999999996,1.6,Diesel,yes,2011,Caddy,9.2093398716426
Volkswagen,sedan,128747.2,1.8,Petrol,yes,2012,Passat B7,9.798071479779479
Mercedes-Benz,other,151277.96000000002,5.5,Petrol,yes,2009,CL 55 AMG,10.532096211958502
Audi,sedan,249447.7,3.0,Petrol,yes,2010,A6,9.9281801651265
Audi,crossover,389460.28,2.5,Diesel,no,2003,A6 Allroad,8.51699317141357
Mercedes-Benz,crossover,1609.34,3.5,Petrol,yes,2007,ML 350,8.318742252692399
Mercedes-Benz,sedan,233354.3,1.8,Petrol,yes,2008,C-Class,9.769899015421748
Audi,other,524644.8400000001,2.5,Diesel,yes,2002,A6,9.011889433252344
Volkswagen,sedan,297727.89999999997,2.8,Gas,yes,2004,Passat B5,8.85366542803745
Volkswagen,vagon,172199.38,1.6,Petrol,yes,2010,Golf Variant,9.126958763037132
Volkswagen,hatch,168980.7,2.0,Other,yes,2013,Golf VII,8.294049640102028
Renault,crossover,32186.8,1.5,Diesel,yes,2016,Duster,9.769956159911606
BMW,sedan,260713.08,1.6,Petrol,no,1995,316,7.575584651557793
Audi,other,193120.8,1.8,Petrol,yes,2000,TT,9.305650551780507
Audi,sedan,416819.06,3.0,Diesel,no,2005,A6,8.955448122347393
Volkswagen,sedan,1609.34,1.6,Diesel,yes,2016,Jetta,10.09823162932864
Renault,van,305774.60000000003,1.9,Diesel,yes,2002,Kangoo,8.318742252692399
Mercedes-Benz,crossover,111044.46,3.0,Diesel,yes,2014,GL 350,11.154820928221902
Volkswagen,other,207604.86000000002,2.0,Diesel,yes,2014,Caravelle,10.308919326755392
Renault,vagon,302555.92000000004,1.5,Other,yes,2012,Megane,9.392578591964389
Volkswagen,vagon,196339.48,1.4,Gas,yes,2013,Touran,9.539644119118783
BMW,vagon,440959.16,2.0,Diesel,no,2007,320,9.093806555720231
Audi,sedan,168980.7,2.0,Petrol,yes,2012,A6,10.165851817003619
BMW,other,461880.58,2.5,Diesel,no,1998,525,7.90100705199242
Toyota,sedan,225307.6,3.5,Gas,yes,2007,Camry,9.433483923290392
BMW,sedan,45061.520000000004,1.9,Petrol,yes,1995,318,8.411832675758411
Toyota,crossover,4828.02,4.5,Diesel,yes,2016,Land Cruiser 200,11.385092093460344
Mitsubishi,sedan,230135.62,2.0,Gas,yes,2007,Lancer X,9.071078304642676
Volkswagen,van,370148.19999999995,3.2,Gas,yes,2008,Multivan,9.752664662801545
Toyota,crossover,62764.26,2.2,Diesel,yes,2014,Rav 4,10.328755287940472
Mercedes-Benz,sedan,386241.6,2.2,Diesel,yes,2006,E-Class,9.635608107380527
Toyota,crossover,1609.34,4.5,Diesel,yes,2016,Land Cruiser 200,11.210468106936293
Volkswagen,sedan,135184.56,2.0,Petrol,yes,2007,Passat B6,9.433483923290392
Mercedes-Benz,crossover,241401.0,5.5,Petrol,yes,2002,G 500,10.325481962595504
BMW,crossover,117481.81999999999,3.0,Diesel,yes,2013,X6 M,11.080602902692181
Toyota,sedan,288071.86,2.4,Petrol,yes,2006,Camry,9.323669057283185
BMW,other,149668.62,2.5,Petrol,yes,2003,Z4,9.20029003612268
Mercedes-Benz,sedan,54717.56,2.2,Diesel,yes,2011,S 250,10.915088464214607
Volkswagen,vagon,402335.0,1.9,Diesel,yes,1992,Passat B3,8.006367567650246
BMW,sedan,236572.98,3.0,Diesel,yes,2009,730,10.404262840448617
Renault,hatch,120700.5,2.0,Petrol,yes,2013,Megane,9.472704636443673
Mercedes-Benz,other,164152.68,5.0,Petrol,yes,2008,CL 55 AMG,10.431170293368542
BMW,crossover,337961.4,3.0,Diesel,yes,2005,X5,9.769956159911606
Audi,crossover,96560.4,2.0,Petrol,yes,2011,Q5,10.404262840448617
Volkswagen,sedan,386241.6,1.6,Petrol,yes,2010,Jetta,9.392578591964389
Toyota,sedan,226916.94,3.5,Petrol,yes,2008,Camry,9.595602772766828
Audi,vagon,407163.02,1.8,Gas,no,1997,A4,7.8632667240095735
BMW,sedan,603502.4999999999,4.4,Gas,yes,2001,740,9.296518068217235
Toyota,crossover,0.0,4.5,Diesel,yes,2016,Land Cruiser 200,11.512915464920228
Toyota,hatch,257494.4,1.0,Petrol,yes,1999,Yaris,8.268731832117737
Renault,van,442568.5,1.9,Diesel,yes,2002,Trafic,8.648221453822641
Audi,sedan,6437.36,3.0,Diesel,yes,2015,A8,11.418603796427618
Mercedes-Benz,sedan,220479.58,2.2,Diesel,yes,2012,E-Class,10.146433731146518
BMW,sedan,579362.4,2.5,Petrol,yes,1992,525,8.101677747454572
Toyota,crossover,128747.2,3.5,Gas,yes,2012,Highlander,10.264652401747712
Volkswagen,van,321868.0,1.6,Diesel,yes,2011,Caddy,9.137769679141348
Toyota,sedan,238182.32,1.8,Gas,yes,2008,Avensis,9.148464968258095
Audi,crossover,289681.2,3.6,Gas,yes,2007,Q7,10.043249494911286
BMW,sedan,595455.7999999999,4.0,Petrol,yes,1993,540,8.411832675758411
Mitsubishi,crossover,1609.34,1.8,Petrol,yes,2015,ASX,10.081633737919603
Mercedes-Benz,crossover,0.0,3.0,Diesel,yes,2016,GLS 350,11.58987724680423
Volkswagen,sedan,252666.38,1.8,Gas,yes,2008,Passat B6,9.464982590349763
Mercedes-Benz,van,339570.74,2.2,Other,yes,2012,Vito,9.60911649193355
Volkswagen,other,257494.4,1.8,Petrol,yes,2010,Passat B6,9.674074388208323
Volkswagen,van,247838.36,2.0,Gas,yes,2010,Caddy,9.137769679141348
Renault,vagon,321868.0,2.0,Gas,yes,1987,25,7.549609165154532
Mercedes-Benz,other,418428.4,2.2,Diesel,yes,2000,Vito,8.85366542803745
Mitsubishi,crossover,386241.6,3.2,Diesel,yes,2006,Pajero Wagon,9.595602772766828
Mercedes-Benz,other,12874.72,4.6,Petrol,yes,2015,S 500,11.982929094215963
Toyota,crossover,101388.42,2.0,Petrol,yes,2013,Rav 4,9.98966524877718
Audi,crossover,32186.8,3.0,Petrol,yes,2014,Q5,11.127262984158243
Mercedes-Benz,sedan,595455.7999999999,2.2,Petrol,yes,1995,E-Class,8.85366542803745
Mercedes-Benz,other,33796.14,6.0,Petrol,yes,2008,S 600,11.156250521031495
Volkswagen,sedan,104607.1,2.0,Petrol,yes,2012,Passat B7,9.998797732340453
Mercedes-Benz,other,80467.0,3.5,Petrol,yes,2005,SLK 350,9.846917201047734
BMW,sedan,429693.78,2.0,Diesel,yes,2002,320,9.179881164491475
Volkswagen,vagon,482802.0,1.9,Diesel,yes,1998,Golf III,8.48673398393153
Mercedes-Benz,other,418428.4,2.2,Diesel,yes,2003,Sprinter 213,9.071078304642676
Toyota,sedan,223698.26,3.5,Petrol,yes,2008,Camry,9.595602772766828
Volkswagen,sedan,1609.34,1.6,Diesel,yes,2016,Jetta,10.085767441795337
Mitsubishi,crossover,17702.739999999998,2.5,Diesel,yes,2012,Pajero Sport,10.106428396532818
Mercedes-Benz,van,259103.74000000002,2.2,Diesel,yes,2011,Vito,10.06475570013225
Volkswagen,van,257494.4,1.6,Diesel,yes,2012,Caddy,9.210340371976184
Volkswagen,van,410381.7,2.5,Diesel,yes,2002,T4 (Transporter),9.179881164491475
Renault,vagon,450615.2,1.5,Diesel,yes,2005,Megane,8.85366542803745
Renault,other,394288.3,2.0,Petrol,no,1998,Megane,7.346010209913293
Mercedes-Benz,van,0.0,2.2,Diesel,yes,2016,Vito,10.770588040219511
Toyota,other,168980.7,2.5,Diesel,yes,2013,Hilux,10.203592144986466
BMW,crossover,0.0,2.5,Diesel,yes,2016,X5,11.082142548877775
Renault,sedan,3218.68,1.5,Diesel,yes,2015,Fluence,9.903837491300417
Volkswagen,crossover,268759.77999999997,3.2,Petrol,yes,2006,Touareg,9.648595302907339
Volkswagen,hatch,244619.68,1.0,Petrol,yes,2000,Lupo,8.293799608846818
BMW,sedan,1609.34,2.0,Diesel,yes,2008,320,9.902987427494446
Mercedes-Benz,sedan,67592.28,1.6,Petrol,yes,2014,C-Class,10.545341438708522
Volkswagen,van,1609.34,1.6,Diesel,yes,2015,Caddy,9.927083954751296
Volkswagen,vagon,321868.0,1.4,Gas,yes,2009,Passat B6,9.174713194333032
BMW,crossover,185074.09999999998,3.0,Diesel,yes,2008,X5 M,10.532096211958502
Mercedes-Benz,van,310602.62,2.2,Diesel,yes,2011,Vito,9.449357272446683
Toyota,hatch,333133.38,1.3,Petrol,yes,1995,Corolla,8.411832675758411
Mercedes-Benz,sedan,4828.02,3.0,Diesel,yes,1998,E-Class,7.783224016336037
Mercedes-Benz,sedan,531082.2,2.0,Petrol,yes,1997,200,8.85352256068954
Volkswagen,van,271978.45999999996,1.9,Diesel,yes,2008,Caddy,9.093806555720231
Mitsubishi,sedan,125528.52,1.5,Gas,yes,2011,Lancer X,8.987071812848821
Volkswagen,van,199558.15999999997,2.0,Diesel,yes,2013,T6 (Transporter) ,9.51044496442652
Audi,sedan,643736.0,1.6,Diesel,yes,1986,80,7.6004023345004
Mercedes-Benz,crossover,1609.34,3.0,Diesel,yes,2016,GLS 350,11.60822655382414
Mercedes-Benz,van,222088.92,2.2,Diesel,yes,2009,Vito,9.55393007636626
Volkswagen,other,466708.6,1.9,Diesel,yes,1995,T4 (Transporter) ,8.433811582477187
Mercedes-Benz,sedan,402335.0,4.0,Diesel,no,2002,S 400,8.086410275323782
Mercedes-Benz,sedan,252666.38,3.5,Petrol,yes,2006,S 350,9.878169744551839
Audi,vagon,40233.5,2.5,Diesel,no,1999,A6,7.7406644019172415
Toyota,sedan,210823.54,2.4,Petrol,yes,2007,Camry,9.367344120785848
Audi,vagon,337961.4,3.0,Diesel,no,2006,A6,8.85366542803745
BMW,sedan,514988.8,4.4,Gas,yes,1997,740,8.846496938558838
Mitsubishi,sedan,482802.0,1.6,Gas,yes,2000,Carisma,8.411832675758411
Renault,vagon,241401.0,1.5,Diesel,yes,2011,Kangoo,9.433483923290392
BMW,sedan,466708.6,2.5,Gas,yes,1997,525,7.696212639346407
Renault,hatch,218870.24,1.5,Diesel,yes,2011,Megane,9.28266103355581
Mitsubishi,sedan,146449.94,1.5,Petrol,yes,2009,Lancer X,9.035986984831405
Volkswagen,sedan,80467.0,2.0,Petrol,yes,2013,Passat B7,10.257659366256743
BMW,sedan,101388.42,4.4,Petrol,yes,2012,750,10.709963418403076
Toyota,hatch,1609.34,1.0,Petrol,yes,2016,Yaris,9.368010565329008
BMW,sedan,210823.54,2.0,Diesel,yes,2010,520,10.388995368317829
Renault,vagon,265541.1,1.5,Diesel,yes,2012,Megane,9.259130536145614
Mercedes-Benz,other,346008.10000000003,2.2,Diesel,yes,2007,Vito,9.392578591964389
Mercedes-Benz,sedan,318649.32,1.8,Gas,yes,2011,E-Class,9.918376165029878
BMW,sedan,329914.69999999995,1.8,Petrol,yes,2001,316,8.716044050161402
Volkswagen,other,399116.31999999995,1.9,Diesel,yes,2010,T5 (Transporter),9.417354541360508
Mercedes-Benz,sedan,381413.58,3.8,Petrol,yes,1983,S 350,7.783224016336037
Toyota,sedan,111044.46,1.6,Petrol,yes,2013,Corolla,9.371608519572305
BMW,sedan,88513.7,3.0,Diesel,yes,2013,530,10.864751650053014
Audi,crossover,112653.8,2.0,Petrol,yes,2012,Q3,10.338511462885837
Volkswagen,van,378194.9,2.0,Diesel,yes,2005,Caddy,8.556413904569519
BMW,sedan,75638.98000000001,2.0,Petrol,yes,2013,320,10.196157166498947
Volkswagen,crossover,1609.34,3.0,Diesel,yes,2015,Touareg,11.211820372186306
Renault,van,241401.0,1.9,Diesel,yes,2006,Trafic,9.277999020449997
Mercedes-Benz,vagon,181855.42,2.2,Diesel,yes,2010,C-Class,9.769956159911606
Toyota,crossover,90123.04000000001,2.7,Gas,yes,2011,Land Cruiser Prado,10.335269968961667
Volkswagen,hatch,225307.6,1.4,Petrol,no,2002,Golf IV,7.937374696163295
Mercedes-Benz,sedan,197948.82,3.2,Petrol,yes,2000,S 320,9.441452092939569
Volkswagen,sedan,231744.96,1.4,Petrol,yes,2012,Passat CC,9.769956159911606
Toyota,crossover,107825.78,4.5,Diesel,yes,2012,Land Cruiser 200,11.127262984158243
Toyota,crossover,70810.95999999999,3.5,Petrol,yes,2012,Highlander,10.4341158035983
Toyota,crossover,32186.8,2.5,Petrol,yes,2013,Rav 4,10.271596874100524
Volkswagen,van,370148.19999999995,1.9,Diesel,yes,2008,T5 (Transporter) ,9.20029003612268
Toyota,other,6437.36,3.0,Diesel,yes,2016,Hilux,10.747207591575448
BMW,other,136793.9,4.4,Petrol,yes,2004,645,10.114558522616068
Volkswagen,van,281634.5,1.4,Petrol,yes,2003,Caddy,8.131530710604252
Mitsubishi,sedan,223698.26,1.5,Petrol,yes,2008,Lancer X,8.948975607841776
Toyota,crossover,423256.42,4.2,Diesel,yes,2001,Land Cruiser 100,9.852194258148577
BMW,sedan,297727.89999999997,2.0,Diesel,no,2002,320,8.160518247477505
Volkswagen,other,284853.18,2.0,Diesel,yes,2012,T5 (Transporter) ,9.602382459752207
Mitsubishi,crossover,0.0,2.4,Petrol,yes,2016,Outlander,10.491274217438248
Volkswagen,van,236572.98,1.6,Diesel,yes,2013,Touran,9.546455401949554
Toyota,sedan,209214.2,2.3,Gas,yes,2006,Camry,9.20029003612268
Mitsubishi,hatch,222088.92,1.3,Petrol,yes,2008,Colt,8.922658299524402
Volkswagen,sedan,3218.68,1.6,Diesel,yes,2016,Jetta,10.118598932153073
Renault,hatch,204386.18,2.0,Gas,yes,2006,Laguna,8.867850063029406
Toyota,crossover,128747.2,4.0,Petrol,yes,2013,Land Cruiser Prado,10.714417768752456
Mercedes-Benz,sedan,482802.0,3.0,Diesel,no,1999,E-Class,7.823645930834952
Mitsubishi,sedan,218870.24,2.0,Petrol,yes,2008,Lancer X,9.159047077588632
BMW,sedan,299337.24,3.0,Petrol,yes,2007,530,9.95227771670556
Volkswagen,van,225307.6,2.0,Diesel,yes,2010,Caddy,9.345745008982385
Volkswagen,crossover,0.0,3.0,Diesel,yes,2016,Touareg,11.102638751582846
Volkswagen,hatch,263931.76,1.4,Petrol,yes,2008,Polo,9.011889433252344
Renault,van,305774.60000000003,1.5,Diesel,yes,2003,Kangoo,8.433594167539924
Volkswagen,sedan,99779.07999999999,1.6,Petrol,yes,2012,Polo,9.093806555720231
Toyota,hatch,127137.86,1.6,Gas,yes,2012,Auris,9.539644119118783
BMW,sedan,321868.0,3.5,Gas,yes,1998,535,8.612503371220562
Mercedes-Benz,sedan,579362.4,2.0,Gas,yes,1994,E-Class,8.612503371220562
Audi,sedan,482802.0,1.8,Gas,yes,1987,80,8.101677747454572
Volkswagen,van,342789.42,1.6,Gas,yes,2008,Caddy,8.691146498539675
Mitsubishi,crossover,278415.82,3.8,Gas,yes,2008,Pajero Wagon,9.85214162518454
Mercedes-Benz,crossover,0.0,3.0,Petrol,yes,2016,GLS 400,11.728036844587175
Volkswagen,sedan,209214.2,2.0,Diesel,yes,2008,Passat B6,9.350102314351341
Mercedes-Benz,sedan,386241.6,3.2,Other,no,2005,C-Class,8.411832675758411
BMW,crossover,56326.9,3.0,Petrol,yes,2011,X3,10.460242108190519
Mitsubishi,crossover,135184.56,2.4,Petrol,yes,2009,Outlander XL,9.47262771040802
Toyota,crossover,289681.2,4.7,Gas,yes,2004,Land Cruiser 100,9.947504437952903
Mercedes-Benz,sedan,241401.0,5.5,Petrol,yes,2008,S 550,10.19988156558993
Volkswagen,van,94951.06,2.0,Diesel,yes,2014,Multivan,10.81975828421028
Mercedes-Benz,crossover,461880.58,4.0,Diesel,no,2003,ML 400,8.294049640102028
Volkswagen,crossover,30577.46,3.0,Diesel,yes,2014,Touareg,10.864751650053014
Mercedes-Benz,sedan,59545.58,1.8,Petrol,yes,2012,E-Class,10.292145542327912
Volkswagen,other,193120.8,1.4,Petrol,yes,2012,Scirocco,9.857443614034722
BMW,other,41842.840000000004,2.0,Diesel,yes,2015,520,10.725467604939041
Toyota,sedan,391069.62,2.0,Gas,yes,1987,Mark II,8.294049640102028
BMW,sedan,410381.7,2.8,Petrol,yes,1998,328,8.881836305004146
Volkswagen,vagon,811107.36,1.6,Gas,yes,1988,Passat B2,7.549609165154532
BMW,vagon,228526.28,2.0,Diesel,yes,2012,520,10.114558522616068
Toyota,crossover,119091.16,2.0,Petrol,yes,2011,Rav 4,9.95227771670556
Mitsubishi,crossover,144840.6,3.0,Petrol,yes,2008,Pajero Wagon,9.581903928408666
Mercedes-Benz,sedan,357273.48,3.0,Gas,yes,2007,E-Class,9.532423871145296
Volkswagen,sedan,96560.4,1.8,Petrol,yes,2014,Passat B7,10.165813354725493
Volkswagen,sedan,280025.16,2.0,Petrol,yes,2007,Passat B6,9.164819856674374
Renault,van,244619.68,2.0,Diesel,yes,2010,Trafic,9.179881164491475
Renault,van,241401.0,2.3,Diesel,yes,2012,Master,9.367344120785848
Volkswagen,vagon,416819.06,1.6,Gas,yes,1995,Passat B4,8.575462099540212
Audi,sedan,255885.06,5.2,Petrol,yes,2008,S8,10.021270588192511
Renault,van,355664.13999999996,1.5,Diesel,yes,2009,Kangoo,9.02401079378469
Volkswagen,van,318649.32,1.6,Petrol,no,2004,Touran,8.496990484098719
Volkswagen,vagon,724203.0,1.6,Diesel,yes,1988,Passat B2,7.955074273262696
BMW,sedan,394288.3,2.0,Diesel,no,2007,320,8.99961934066053
Volkswagen,sedan,466708.6,1.8,Gas,yes,1997,Vento,8.389359819906353
BMW,crossover,177027.4,3.0,Diesel,no,2008,X6,9.159047077588632
Audi,vagon,257494.4,2.7,Gas,yes,2003,A6 Allroad,9.159047077588632
Toyota,sedan,56326.9,2.2,Gas,yes,1999,Camry,8.37793112408273
Volkswagen,van,360492.16000000003,2.5,Diesel,yes,2006,T5 (Transporter),9.210340371976184
BMW,crossover,93341.72,4.4,Petrol,yes,2014,X5,11.082142548877775
Toyota,hatch,434521.8,1.6,Petrol,yes,1985,Corolla,7.4673710669175595
Renault,hatch,127137.86,1.6,Petrol,yes,2008,Laguna,9.011889433252344
Volkswagen,crossover,157715.31999999998,2.0,Diesel,yes,2013,Tiguan,9.998797732340453
Volkswagen,sedan,0.0,1.6,Petrol,yes,2016,Polo,9.495590740230375
Volkswagen,vagon,241401.0,2.0,Petrol,yes,2008,Passat B6,9.137769679141348
Volkswagen,van,482802.0,2.4,Diesel,yes,2000,T4 (Transporter),8.809862805379057
Mercedes-Benz,sedan,619595.9,1.8,Petrol,yes,1995,C-Class,8.268731832117737
Mercedes-Benz,sedan,579362.4,2.9,Diesel,no,1997,E-Class,7.673223121121708
Renault,vagon,305774.60000000003,1.5,Diesel,yes,2011,Laguna,9.315690887584008
Renault,other,257494.4,2.0,Gas,yes,2006,Scenic,8.922658299524402
BMW,other,0.0,3.0,Petrol,yes,2016,640,11.512915464920228
Volkswagen,hatch,90123.04000000001,2.0,Diesel,yes,2014,Golf VII,9.9281801651265
Mercedes-Benz,sedan,43452.18,3.0,Diesel,yes,2014,S 350,11.686878772093667
Mitsubishi,crossover,0.0,2.4,Diesel,yes,2016,Pajero Sport,10.616437360392252
Renault,van,426475.1,2.0,Diesel,yes,2007,Trafic,9.277999020449997
Volkswagen,van,1609.34,2.0,Diesel,yes,2015,Multivan,11.156107653683586
Volkswagen,sedan,205995.52,2.0,Petrol,yes,2007,Passat B6,9.433483923290392
Audi,vagon,247838.36,2.0,Diesel,yes,2008,A6,9.615805480084347
Mitsubishi,sedan,202776.84,1.6,Petrol,yes,2006,Lancer,8.748304912379623
Renault,hatch,16093.4,1.6,Petrol,yes,2014,Megane,9.51044496442652
Volkswagen,sedan,477973.98,1.6,Petrol,yes,1987,Jetta,7.549609165154532
Volkswagen,crossover,337961.4,3.0,Diesel,yes,2005,Touareg,9.786953736280177
Volkswagen,van,114263.14,1.2,Petrol,yes,2013,Caddy,9.210340371976184
Volkswagen,other,234963.63999999998,1.6,Diesel,yes,2012,Caddy,9.287301413112312
Mercedes-Benz,sedan,579362.4,5.0,Gas,yes,2001,S 500,9.296518068217235
